maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha,
5,53,16,a,5-53-16-A,stuhi bhojān stuvato asya yāmani raṇan gāvo na yavase,Praise the Free-givers. At this liberal patron's rite they joy like cattle in the mead.,स्तुहि भोजान्स्तुवतो अस्य यामनि रणन्गावो न यवसे,5-53-16,stuhi | bhojān | stuvataḥ | asya | yāmani | raṇan | gāvaḥ | na | yavase || yataḥ | pūrvān-iva | sakhīn | anu | hvaya | girā | gr̥ṇīhi | kāminaḥ ||5.53.16||,
5,53,16,b,5-53-16-B,yataḥ pūrvām̐ iva sakhīm̐r anu hvaya girā gṛṇīhi kāminaḥ,So call thou unto them who come as ancient Friends: hymn those who love thee with a song.,यतः पूर्वाँ इव सखीँरनु ह्वय गिरा गृणीहि कामिनः,5-53-16,stuhi | bhojān | stuvataḥ | asya | yāmani | raṇan | gāvaḥ | na | yavase || yataḥ | pūrvān-iva | sakhīn | anu | hvaya | girā | gr̥ṇīhi | kāminaḥ ||5.53.16||,
5,54,1,a,5-54-1-A,pra śardhāya mārutāya svabhānava imāṁ vācam anajā parvatacyute,THIS hymn will I make for the Marut host who bright in native splendour cast the mountains down.,प्र शर्धाय मारुताय स्वभानव इमां वाचमनजा पर्वतच्युते,5-54-1,pra | śardhāya | mārutāya | sva-bhānave | imām | vācam | anaja | parvata-cyute || gharma-stubhe | divaḥ | ā | pr̥ṣṭha-yajvane | dyumna-śravase | mahi | nr̥mṇam | arcata ||5.54.1||,
5,54,1,b,5-54-1-B,gharmastubhe diva ā pṛṣṭhayajvane dyumnaśravase mahi nṛmṇam arcata,"Sing the great strength of those illustrious in renown, who stay the heat, who sacrifice on heights of",घर्मस्तुभे दिव आ पृष्ठयज्वने द्युम्नश्रवसे महि नृम्णमर्चत,5-54-1,pra | śardhāya | mārutāya | sva-bhānave | imām | vācam | anaja | parvata-cyute || gharma-stubhe | divaḥ | ā | pr̥ṣṭha-yajvane | dyumna-śravase | mahi | nr̥mṇam | arcata ||5.54.1||,
5,54,2,a,5-54-2-A,pra vo marutas taviṣā udanyavo vayovṛdho aśvayujaḥ parijrayaḥ,"O Maruts, rich in water, strengtheners of life are your strong bands with harnessed steeds, that wander fa",प्र वो मरुतस्तविषा उदन्यवो वयोवृधो अश्वयुजः परिज्रयः,5-54-2,pra | vaḥ | marutaḥ | taviṣāḥ | udanyavaḥ | vayaḥ-vr̥dhaḥ | aśva-yujaḥ | pari-jrayaḥ || sam | vi-dyutā | dadhati | vāśati | tritaḥ | svaranti | āpaḥ | avanā | pari-jrayaḥ ||5.54.2||,
5,54,2,b,5-54-2-B,saṁ vidyutā dadhati vāśati tritaḥ svaranty āpo 'vanā parijrayaḥ,Trita roars out at him who aims the lightning-flash. The waters sweeping round are thundering on their w,सं विद्युता दधति वाशति त्रितः स्वरन्त्यापोऽवना परिज्रयः,5-54-2,pra | vaḥ | marutaḥ | taviṣāḥ | udanyavaḥ | vayaḥ-vr̥dhaḥ | aśva-yujaḥ | pari-jrayaḥ || sam | vi-dyutā | dadhati | vāśati | tritaḥ | svaranti | āpaḥ | avanā | pari-jrayaḥ ||5.54.2||,
5,54,3,a,5-54-3-A,vidyunmahaso naro aśmadidyavo vātatviṣo marutaḥ parvatacyutaḥ,"They gleam with lightning, Heroes, Casters of the Stone, wind-rapid Maruts, overthrowers of the bills,",विद्युन्महसो नरो अश्मदिद्यवो वातत्विषो मरुतः पर्वतच्युतः,5-54-3,vidyut-mahasaḥ | naraḥ | aśma-didyavaḥ | vāta-tviṣaḥ | marutaḥ | parvata-cyutaḥ || abda-yā | cit | muhuḥ | ā | hrāduni-vr̥taḥ | stanayat-amāḥ | rabhasāḥ | ut-ojasaḥ ||5.54.3||,
5,54,3,b,5-54-3-B,abdayā cin muhur ā hrādunīvṛtaḥ stanayadamā rabhasā udojasaḥ,"Oft through desire to rain coming with storm of hail, roaring in onset, violent and exceeding strong.",अब्दया चिन्मुहुरा ह्रादुनीवृतः स्तनयदमा रभसा उदोजसः,5-54-3,vidyut-mahasaḥ | naraḥ | aśma-didyavaḥ | vāta-tviṣaḥ | marutaḥ | parvata-cyutaḥ || abda-yā | cit | muhuḥ | ā | hrāduni-vr̥taḥ | stanayat-amāḥ | rabhasāḥ | ut-ojasaḥ ||5.54.3||,
5,54,4,a,5-54-4-A,vy aktūn rudrā vy ahāni śikvaso vy antarikṣaṁ vi rajāṁsi dhūtayaḥ,"When, mighty Rudras, through the nights and through the days, when through the sky and realms of air, sha",व्यक्तून्रुद्रा व्यहानि शिक्वसो व्यन्तरिक्षं वि रजांसि धूतयः,5-54-4,vi | aktūn | rudrāḥ | vi | ahāni | śikvasaḥ | vi | antarikṣam | vi | rajāṁsi | dhūtayaḥ || vi | yat | ajrān | ajatha | nāvaḥ | īm | yathā | vi | duḥ-gāni | marutaḥ | na | aha | riṣyatha ||5.54.4||,
5,54,4,b,5-54-4-B,vi yad ajrām̐ ajatha nāva īṁ yathā vi durgāṇi maruto nāha riṣyatha,"When over the broad fields ye drive along like ships, e'en to strongholds ye come, Maruts, but are not",वि यदज्राँ अजथ नाव ईं यथा वि दुर्गाणि मरुतो नाह रिष्यथ,5-54-4,vi | aktūn | rudrāḥ | vi | ahāni | śikvasaḥ | vi | antarikṣam | vi | rajāṁsi | dhūtayaḥ || vi | yat | ajrān | ajatha | nāvaḥ | īm | yathā | vi | duḥ-gāni | marutaḥ | na | aha | riṣyatha ||5.54.4||,
5,54,5,a,5-54-5-A,tad vīryaṁ vo maruto mahitvanaṁ dīrghaṁ tatāna sūryo na yojanam,"Maruts, this hero strength and majesty of yours hath, like the Sun, extended o'er a lengthened way,",तद्वीर्यं वो मरुतो महित्वनं दीर्घं ततान सूर्यो न योजनम्,5-54-5,tat | vīryam | vaḥ | marutaḥ | mahi-tvanam | dīrgham | tatāna | sūryaḥ | na | yojanam || etāḥ | na | yāme | agr̥bhīta-śociṣaḥ | anaśva-dām | yat | ni | ayātana | girim ||5.54.5||,
5,54,5,b,5-54-5-B,etā na yāme agṛbhītaśociṣo 'naśvadāṁ yan ny ayātanā girim,When in your course like deer with splendour unsubdued ye bowed the hill that gives imperishable rain.,एता न यामे अगृभीतशोचिषोऽनश्वदां यन्न्ययातना गिरिम्,5-54-5,tat | vīryam | vaḥ | marutaḥ | mahi-tvanam | dīrgham | tatāna | sūryaḥ | na | yojanam || etāḥ | na | yāme | agr̥bhīta-śociṣaḥ | anaśva-dām | yat | ni | ayātana | girim ||5.54.5||,
5,54,6,a,5-54-6-A,abhrāji śardho maruto yad arṇasam moṣathā vṛkṣaṁ kapaneva vedhasaḥ,"Bright shone your host, ye Sages, Maruts, when ye smote the waving tree as when the worm consumeth it.",अभ्राजि शर्धो मरुतो यदर्णसं मोषथा वृक्षं कपनेव वेधसः,5-54-6,abhrāji | śardhaḥ | marutaḥ | yat | arṇasam | moṣatha | vr̥kṣam | kapanā-iva | vedhasaḥ || adha | sma | naḥ | aramatim | sa-joṣasaḥ | cakṣuḥ-iva | yantam | anu | neṣatha | su-gam ||5.54.6||,
5,54,6,b,5-54-6-B,adha smā no aramatiṁ sajoṣasaś cakṣur iva yantam anu neṣathā sugam,"Accordant, as the eye guides him who walks, have ye led our devotion onward by an easy path.",अध स्मा नो अरमतिं सजोषसश्चक्षुरिव यन्तमनु नेषथा सुगम्,5-54-6,abhrāji | śardhaḥ | marutaḥ | yat | arṇasam | moṣatha | vr̥kṣam | kapanā-iva | vedhasaḥ || adha | sma | naḥ | aramatim | sa-joṣasaḥ | cakṣuḥ-iva | yantam | anu | neṣatha | su-gam ||5.54.6||,
5,54,7,a,5-54-7-A,na sa jīyate maruto na hanyate na sredhati na vyathate na riṣyati,"Never is he, O Maruts, slain or overcome, never doth he decay ne'er is distressed or harmed;",न स जीयते मरुतो न हन्यते न स्रेधति न व्यथते न रिष्यति,5-54-7,na | saḥ | jīyate | marutaḥ | na | hanyate | na | sredhati | na | vyathate | na | riṣyati || na | asya | rāyaḥ | upa | dasyanti | na | ūtayaḥ | r̥ṣim | vā | yam | rājānam | vā | susūdatha ||5.54.7||,
5,54,7,b,5-54-7-B,nāsya rāya upa dasyanti notaya ṛṣiṁ vā yaṁ rājānaṁ vā suṣūdatha,"His treasures, his resources, never waste away, whom. whether he be prince or Rsi, ye direct.",नास्य राय उप दस्यन्ति नोतय ऋषिं वा यं राजानं वा सुषूदथ,5-54-7,na | saḥ | jīyate | marutaḥ | na | hanyate | na | sredhati | na | vyathate | na | riṣyati || na | asya | rāyaḥ | upa | dasyanti | na | ūtayaḥ | r̥ṣim | vā | yam | rājānam | vā | susūdatha ||5.54.7||,
5,54,8,a,5-54-8-A,niyutvanto grāmajito yathā naro 'ryamaṇo na marutaḥ kabandhinaḥ,"With harnessed team like heroes overcoming troops, the friendly Maruts, laden with their water-casks,",नियुत्वन्तो ग्रामजितो यथा नरोऽर्यमणो न मरुतः कबन्धिनः,5-54-8,niyutvantaḥ | grāma-jitaḥ | yathā | naraḥ | aryamaṇaḥ | na | marutaḥ | kavandhinaḥ || pinvanti | utsam | yat | ināsaḥ | asvaran | vi | undanti | pr̥thivīm | madhvaḥ | andhasā ||5.54.8||,
5,54,8,b,5-54-8-B,pinvanty utsaṁ yad ināso asvaran vy undanti pṛthivīm madhvo andhasā,"Let the spring flow, and when impetuous' they roar they inundate the earth with floods of pleasant meat",पिन्वन्त्युत्सं यदिनासो अस्वरन्व्युन्दन्ति पृथिवीं मध्वो अन्धसा,5-54-8,niyutvantaḥ | grāma-jitaḥ | yathā | naraḥ | aryamaṇaḥ | na | marutaḥ | kavandhinaḥ || pinvanti | utsam | yat | ināsaḥ | asvaran | vi | undanti | pr̥thivīm | madhvaḥ | andhasā ||5.54.8||,
5,54,9,a,5-54-9-A,pravatvatīyam pṛthivī marudbhyaḥ pravatvatī dyaur bhavati prayadbhyaḥ,"Free for the Maruts is the earth with sloping ways, free for the rushing Ones is heaven with steep descen",प्रवत्वतीयं पृथिवी मरुद्भ्यः प्रवत्वती द्यौर्भवति प्रयद्भ्यः,5-54-9,pravatvatī | iyam | pr̥thivī | marut-bhyaḥ | pravatvatī | dyauḥ | bhavati | prayat-bhyaḥ || pravatvatīḥ | pathyāḥ | antarikṣyāḥ | pravatvantaḥ | parvatāḥ | jīra-dānavaḥ ||5.54.9||,
5,54,9,b,5-54-9-B,pravatvatīḥ pathyā antarikṣyāḥ pravatvantaḥ parvatā jīradānavaḥ,"The paths of air's mid-region are precipitous, precipitous the mountains with their running streams.",प्रवत्वतीः पथ्या अन्तरिक्ष्याः प्रवत्वन्तः पर्वता जीरदानवः,5-54-9,pravatvatī | iyam | pr̥thivī | marut-bhyaḥ | pravatvatī | dyauḥ | bhavati | prayat-bhyaḥ || pravatvatīḥ | pathyāḥ | antarikṣyāḥ | pravatvantaḥ | parvatāḥ | jīra-dānavaḥ ||5.54.9||,
5,54,10,a,5-54-10-A,yan marutaḥ sabharasaḥ svarṇaraḥ sūrya udite madathā divo naraḥ,"When, as the Sun hath risen up, ye take delight, O bounteous radiant Maruts, Heroes of the sky,",यन्मरुतः सभरसः स्वर्णरः सूर्य उदिते मदथा दिवो नरः,5-54-10,yat | marutaḥ | sa-bharasaḥ | svaḥ-naraḥ | sūrye | ut-ite | madatha | divaḥ | naraḥ || na | vaḥ | aśvāḥ | śrathayanta | aha | sisrataḥ | sadyaḥ | asya | adhvanaḥ | pāram | aśnutha ||5.54.10||,
5,54,10,b,5-54-10-B,na vo 'śvāḥ śrathayantāha sisrataḥ sadyo asyādhvanaḥ pāram aśnutha,"Your coursers weary not when speeding on.their way, and rapidly ye reach the end of this your path.",न वोऽश्वाः श्रथयन्ताह सिस्रतः सद्यो अस्याध्वनः पारमश्नुथ,5-54-10,yat | marutaḥ | sa-bharasaḥ | svaḥ-naraḥ | sūrye | ut-ite | madatha | divaḥ | naraḥ || na | vaḥ | aśvāḥ | śrathayanta | aha | sisrataḥ | sadyaḥ | asya | adhvanaḥ | pāram | aśnutha ||5.54.10||,
5,54,11,a,5-54-11-A,aṁseṣu va ṛṣṭayaḥ patsu khādayo vakṣaḥsu rukmā maruto rathe śubhaḥ,"Lances are on your shoulders, anklets on your feet, gold chains are on your breasts, gems, Maruts, on yo",अंसेषु व ऋष्टयः पत्सु खादयो वक्षस्सु रुक्मा मरुतो रथे शुभः,5-54-11,aṁseṣu | vaḥ | r̥ṣṭayaḥ | pat-su | khādayaḥ | vakṣaḥ-su | rukmāḥ | marutaḥ | rathe | śubhaḥ || agni-bhrājasaḥ | vi-dyutaḥ | gabhastyoḥ | śiprāḥ | śīrṣa-su | vi-tatāḥ | hiraṇyayīḥ ||5.54.11||,
5,54,11,b,5-54-11-B,agnibhrājaso vidyuto gabhastyoḥ śiprāḥ śīrṣasu vitatā hiraṇyayīḥ,"Lightnings aglow with flame are flashing in your hands, and visors wroughtof gold are laid upon your hea",अग्निभ्राजसो विद्युतो गभस्त्योः शिप्राः शीर्षसु वितता हिरण्ययीः,5-54-11,aṁseṣu | vaḥ | r̥ṣṭayaḥ | pat-su | khādayaḥ | vakṣaḥ-su | rukmāḥ | marutaḥ | rathe | śubhaḥ || agni-bhrājasaḥ | vi-dyutaḥ | gabhastyoḥ | śiprāḥ | śīrṣa-su | vi-tatāḥ | hiraṇyayīḥ ||5.54.11||,
5,54,12,a,5-54-12-A,taṁ nākam aryo agṛbhītaśociṣaṁ ruśat pippalam maruto vi dhūnutha,"Maruts, in eager stir ye shake the vault of heaven, splendid beyond conception, for its shining fruit.",तं नाकमर्यो अगृभीतशोचिषं रुशत्पिप्पलं मरुतो वि धूनुथ,5-54-12,tam | nākam | aryaḥ | agr̥bhīta-śociṣam | ruśat | pippalam | marutaḥ | vi | dhūnutha || sam | acyanta | vr̥janā | atitviṣanta | yat | svaranti | ghoṣam | vi-tatam | r̥ta-yavaḥ ||5.54.12||,
5,54,12,b,5-54-12-B,sam acyanta vṛjanātitviṣanta yat svaranti ghoṣaṁ vitatam ṛtāyavaḥ,They gathered when they let their deeds of might flash forth. The Pious Ones send forth a far-resounding,समच्यन्त वृजनातित्विषन्त यत्स्वरन्ति घोषं विततमृतायवः,5-54-12,tam | nākam | aryaḥ | agr̥bhīta-śociṣam | ruśat | pippalam | marutaḥ | vi | dhūnutha || sam | acyanta | vr̥janā | atitviṣanta | yat | svaranti | ghoṣam | vi-tatam | r̥ta-yavaḥ ||5.54.12||,
5,54,13,a,5-54-13-A,yuṣmādattasya maruto vicetaso rāyaḥ syāma rathyo vayasvataḥ,"Sage Maruts, may we be the drivers of the car of riches ful I of life that have been given by you.",युष्मादत्तस्य मरुतो विचेतसो रायः स्याम रथ्यो वयस्वतः,5-54-13,yuṣmā-dattasya | marutaḥ | vi-cetasaḥ | rāyaḥ | syāma | rathyaḥ | vayasvataḥ || na | yaḥ | yucchati | tiṣyaḥ | yathā | divaḥ | asme iti | raranta | marutaḥ | sahasriṇam ||5.54.13||,
5,54,13,b,5-54-13-B,na yo yucchati tiṣyo yathā divo 'sme rāranta marutaḥ sahasriṇam,"O Maruts, let that wealth in thousands dwell with us which never vanishes like Tisya from the sky.",न यो युच्छति तिष्यो यथा दिवोऽस्मे रारन्त मरुतः सहस्रिणम्,5-54-13,yuṣmā-dattasya | marutaḥ | vi-cetasaḥ | rāyaḥ | syāma | rathyaḥ | vayasvataḥ || na | yaḥ | yucchati | tiṣyaḥ | yathā | divaḥ | asme iti | raranta | marutaḥ | sahasriṇam ||5.54.13||,
5,54,14,a,5-54-14-A,yūyaṁ rayim marutaḥ spārhavīraṁ yūyam ṛṣim avatha sāmavipram,"Maruts, ye further wealth with longedfor heroes, further the Rsi skilled in chanted verses.",यूयं रयिं मरुतः स्पार्हवीरं यूयमृषिमवथ सामविप्रम्,5-54-14,yūyam | rayim | marutaḥ | spārha-vīram | yūyam | r̥ṣim | avatha | sāma-vipram || yūyam | arvantam | bharatāya | vājam | yūyam | dhattha | rājānam | śruṣṭi-mantam ||5.54.14||,
5,54,14,b,5-54-14-B,yūyam arvantam bharatāya vājaṁ yūyaṁ dhattha rājānaṁ śruṣṭimantam,"Ye give the Bharata as his strength, a charger, and ye bestow a king who quickly listens.",यूयमर्वन्तं भरताय वाजं यूयं धत्थ राजानं श्रुष्टिमन्तम्,5-54-14,yūyam | rayim | marutaḥ | spārha-vīram | yūyam | r̥ṣim | avatha | sāma-vipram || yūyam | arvantam | bharatāya | vājam | yūyam | dhattha | rājānam | śruṣṭi-mantam ||5.54.14||,
5,54,15,a,5-54-15-A,tad vo yāmi draviṇaṁ sadyaūtayo yenā svar ṇa tatanāma nṝm̐r abhi,"Of you, most swift to succour! I solicit wealth wherewith we may spread forth mid men like as the Sun.",तद्वो यामि द्रविणं सद्यऊतयो येना स्वर्ण ततनाम नॄँरभि,5-54-15,tat | vaḥ | yāmi | draviṇam | sadyaḥ-ūtayaḥ | yena | svaḥ | na | tatanāma | nr̥̄n | abhi || idam | su | me | marutaḥ | haryata | vacaḥ | yasya | tarema | tarasā | śatam | himāḥ ||5.54.15||,
