maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha,
7,38,5,a,7-38-5-A,abhi ye mitho vanuṣaḥ sapante rātiṁ divo rātiṣācaḥ pṛthivyāḥ,"They who come emulous to our oblation, dispensing bounty, from the earth and heaven.",अभि ये मिथो वनुषः सपन्ते रातिं दिवो रातिषाचः पृथिव्याः,7-38-5,abhi | ye | mithaḥ | vanuṣaḥ | sapante | rātim | divaḥ | rāti-sācaḥ | pr̥thivyāḥ || ahiḥ | budhnyaḥ | uta | naḥ | śr̥ṇotu | varūtrī | ekadhenu-bhiḥ | ni | pātu ||7.38.5||,
7,38,5,b,7-38-5-B,ahir budhnya uta naḥ śṛṇotu varūtry ekadhenubhir ni pātu,May they and Ahibudhnya hear our calling: guard us Varutri with the Ekadhenus.,अहिर्बुध्न्य उत नः शृणोतु वरूत्र्येकधेनुभिर्नि पातु ,7-38-5,abhi | ye | mithaḥ | vanuṣaḥ | sapante | rātim | divaḥ | rāti-sācaḥ | pr̥thivyāḥ || ahiḥ | budhnyaḥ | uta | naḥ | śr̥ṇotu | varūtrī | ekadhenu-bhiḥ | ni | pātu ||7.38.5||,
7,38,6,a,7-38-6-A,anu tan no jāspatir maṁsīṣṭa ratnaṁ devasya savitur iyānaḥ,"This may the Lord of Life, entreated, grant us,-the wealth which Savitar the God possesses.",अनु तन्नो जास्पतिर्मंसीष्ट रत्नं देवस्य सवितुरियानः,7-38-6,anu | tat | naḥ | jāḥpatiḥ | maṁsīṣṭa | ratnam | devasya | savituḥ | iyānaḥ || bhagam | ugraḥ | avase | johavīti | bhagam | anugraḥ | adha | yāti | ratnam ||7.38.6||,
7,38,6,b,7-38-6-B,bhagam ugro 'vase johavīti bhagam anugro adha yāti ratnam,"The mighty calls on Bhaga for protection, on Bhaga calls the weak to give him riches.",भगमुग्रोऽवसे जोहवीति भगमनुग्रो अध याति रत्नम् ,7-38-6,anu | tat | naḥ | jāḥpatiḥ | maṁsīṣṭa | ratnam | devasya | savituḥ | iyānaḥ || bhagam | ugraḥ | avase | johavīti | bhagam | anugraḥ | adha | yāti | ratnam ||7.38.6||,
7,38,7,a,7-38-7-A,śaṁ no bhavantu vājino haveṣu devatātā mitadravaḥ svarkāḥ,"Bless us the Vajins when we call, while slowly they move, strong Singers, to the Gods' assembly.",शं नो भवन्तु वाजिनो हवेषु देवताता मितद्रवः स्वर्काः,7-38-7,śam | naḥ | bhavantu | vājinaḥ | haveṣu | deva-tātā | mita-dravaḥ | su-arkāḥ || jambhayantaḥ | ahim | vr̥kam | rakṣāṁsi | sanemi | asmat | yuyavan | amīvāḥ ||7.38.7||,
7,38,7,b,7-38-7-B,jambhayanto 'hiṁ vṛkaṁ rakṣāṁsi sanemy asmad yuyavann amīvāḥ,"Crushing the wolf, the serpent, and the demons, may they completely banish all affliction.",जम्भयन्तोऽहिं वृकं रक्षांसि सनेम्यस्मद्युयवन्नमीवाः ,7-38-7,śam | naḥ | bhavantu | vājinaḥ | haveṣu | deva-tātā | mita-dravaḥ | su-arkāḥ || jambhayantaḥ | ahim | vr̥kam | rakṣāṁsi | sanemi | asmat | yuyavan | amīvāḥ ||7.38.7||,
7,38,8,a,7-38-8-A,vāje-vāje 'vata vājino no dhaneṣu viprā amṛtā ṛtajñāḥ,"Deep-skilled in Law eternal, deathless, Singers, O Vajins, help us in each fray for booty.",वाजेवाजेऽवत वाजिनो नो धनेषु विप्रा अमृता ऋतज्ञाः,7-38-8,vāje-vāje | avata | vājinaḥ | naḥ | dhaneṣu | viprāḥ | amr̥tāḥ | r̥ta-jñāḥ || asya | madhvaḥ | pibata | mādayadhvam | tr̥ptāḥ | yāta | pathi-bhiḥ | deva-yānaiḥ ||7.38.8||,
7,38,8,b,7-38-8-B,asya madhvaḥ pibata mādayadhvaṁ tṛptā yāta pathibhir devayānaiḥ,"Drink of this meath, he satisfied, be joyful: then go on paths which Gods are wont to travel.",अस्य मध्वः पिबत मादयध्वं तृप्ता यात पथिभिर्देवयानैः ,7-38-8,vāje-vāje | avata | vājinaḥ | naḥ | dhaneṣu | viprāḥ | amr̥tāḥ | r̥ta-jñāḥ || asya | madhvaḥ | pibata | mādayadhvam | tr̥ptāḥ | yāta | pathi-bhiḥ | deva-yānaiḥ ||7.38.8||,
7,39,1,a,7-39-1-A,ūrdhvo agniḥ sumatiṁ vasvo aśret pratīcī jūrṇir devatātim eti,"AGNI, erect, hath shown enriching favour: the flame goes forward to the Gods' assembly.",ऊर्ध्वो अग्निः सुमतिं वस्वो अश्रेत्प्रतीची जूर्णिर्देवतातिमेति,7-39-1,ūrdhvaḥ | agniḥ | su-matim | vasvaḥ | aśret | pratīcī | jūrṇiḥ | deva-tātim | eti || bhejāte iti | adrī iti | rathyā-iva | panthām | r̥tam | hotā | naḥ | iṣitaḥ | yajāti ||7.39.1||,
7,39,1,b,7-39-1-B,bhejāte adrī rathyeva panthām ṛtaṁ hotā na iṣito yajāti,"Like car-borne men the stones their path have chosen: let the priest, quickened, celebrate our worship.",भेजाते अद्री रथ्येव पन्थामृतं होता न इषितो यजाति ,7-39-1,ūrdhvaḥ | agniḥ | su-matim | vasvaḥ | aśret | pratīcī | jūrṇiḥ | deva-tātim | eti || bhejāte iti | adrī iti | rathyā-iva | panthām | r̥tam | hotā | naḥ | iṣitaḥ | yajāti ||7.39.1||,
7,39,2,a,7-39-2-A,pra vāvṛje suprayā barhir eṣām ā viśpatīva bīriṭa iyāte,"Soft to the tread, their sacred grass is scattered: these go like Kings amid the band around them,",प्र वावृजे सुप्रया बर्हिरेषामा विश्पतीव बीरिट इयाते,7-39-2,pra | vavr̥je | su-prayāḥ | barhiḥ | eṣām | ā | viśpatī iveti viśpatī-iva | bīriṭe | iyāte iti || viśām | aktoḥ | uṣasaḥ | pūrva-hūtau | vāyuḥ | pūṣā | svastaye | niyutvān ||7.39.2||,
7,39,2,b,7-39-2-B,viśām aktor uṣasaḥ pūrvahūtau vāyuḥ pūṣā svastaye niyutvān,"At the folks early call on Night and Morning,-Vayu, and Pusan with his team, to bless us.",विशामक्तोरुषसः पूर्वहूतौ वायुः पूषा स्वस्तये नियुत्वान् ,7-39-2,pra | vavr̥je | su-prayāḥ | barhiḥ | eṣām | ā | viśpatī iveti viśpatī-iva | bīriṭe | iyāte iti || viśām | aktoḥ | uṣasaḥ | pūrva-hūtau | vāyuḥ | pūṣā | svastaye | niyutvān ||7.39.2||,
7,39,3,a,7-39-3-A,jmayā atra vasavo ranta devā urāv antarikṣe marjayanta śubhrāḥ,Here on their path the noble Gods proceeded: in the wide firmament the Beauteous decked them.,ज्मया अत्र वसवो रन्त देवा उरावन्तरिक्षे मर्जयन्त शुभ्राः,7-39-3,jmayāḥ | atra | vasavaḥ | ranta | devāḥ | urau | antarikṣe | marjayanta | śubhrāḥ || arvāk | pathaḥ | uru-jrayaḥ | kr̥ṇudhvam | śrota | dūtasya | jagmuṣaḥ | naḥ | asya ||7.39.3||,
7,39,3,b,7-39-3-B,arvāk patha urujrayaḥ kṛṇudhvaṁ śrotā dūtasya jagmuṣo no asya,"Bend your way hither, ye who travel widely: hear this our envoy who hath gone to meet you.",अर्वाक्पथ उरुज्रयः कृणुध्वं श्रोता दूतस्य जग्मुषो नो अस्य ,7-39-3,jmayāḥ | atra | vasavaḥ | ranta | devāḥ | urau | antarikṣe | marjayanta | śubhrāḥ || arvāk | pathaḥ | uru-jrayaḥ | kr̥ṇudhvam | śrota | dūtasya | jagmuṣaḥ | naḥ | asya ||7.39.3||,
7,39,4,a,7-39-4-A,te hi yajñeṣu yajñiyāsa ūmāḥ sadhasthaṁ viśve abhi santi devāḥ,For they are holy aids at sacrifices: all Gods approach the place of congregation.,ते हि यज्ञेषु यज्ञियास ऊमाः सधस्थं विश्वे अभि सन्ति देवाः,7-39-4,te | hi | yajñeṣu | yajñiyāsaḥ | ūmāḥ | sadha-stham | viśve | abhi | santi | devāḥ || tān | adhvare | uśataḥ | yakṣi | agne | śruṣṭī | bhagam | nāsatyā | puram-dhim ||7.39.4||,
7,39,4,b,7-39-4-B,tām̐ adhvara uśato yakṣy agne śruṣṭī bhagaṁ nāsatyā puraṁdhim,"Bring these, desirous, to our worship, Agni, swift the Nisatyas, Bhaga, and Purandhi.",ताँ अध्वर उशतो यक्ष्यग्ने श्रुष्टी भगं नासत्या पुरंधिम् ,7-39-4,te | hi | yajñeṣu | yajñiyāsaḥ | ūmāḥ | sadha-stham | viśve | abhi | santi | devāḥ || tān | adhvare | uśataḥ | yakṣi | agne | śruṣṭī | bhagam | nāsatyā | puram-dhim ||7.39.4||,
7,39,5,a,7-39-5-A,āgne giro diva ā pṛthivyā mitraṁ vaha varuṇam indram agnim,"Agni, to these men's hymns, from earth, from heaven, bring Mitra, Varuna, Indra, and Agni,",आग्ने गिरो दिव आ पृथिव्या मित्रं वह वरुणमिन्द्रमग्निम्,7-39-5,ā | agne | giraḥ | divaḥ | ā | pr̥thivyāḥ | mitram | vaha | varuṇam | indram | agnim || ā | aryamaṇam | aditim | viṣṇum | eṣām | sarasvatī | marutaḥ | mādayantām ||7.39.5||,
7,39,5,b,7-39-5-B,āryamaṇam aditiṁ viṣṇum eṣāṁ sarasvatī maruto mādayantām,"And Aryaman, and Aditi, and Visnu. Sarasvati be joyful, and the Maruts.",आर्यमणमदितिं विष्णुमेषां सरस्वती मरुतो मादयन्ताम् ,7-39-5,ā | agne | giraḥ | divaḥ | ā | pr̥thivyāḥ | mitram | vaha | varuṇam | indram | agnim || ā | aryamaṇam | aditim | viṣṇum | eṣām | sarasvatī | marutaḥ | mādayantām ||7.39.5||,
7,39,6,a,7-39-6-A,rare havyam matibhir yajñiyānāṁ nakṣat kāmam martyānām asinvan,"Even as the holy wish, the gift is offered: may he, unsated, come when men desire him.",ररे हव्यं मतिभिर्यज्ञियानां नक्षत्कामं मर्त्यानामसिन्वन्,7-39-6,rare | havyam | mati-bhiḥ | yajñiyānām | nakṣat | kāmam | martyānām | asinvan || dhāta | rayim | avi-dasyam | sadā-sām | sakṣīmahi | yujyebhiḥ | nu | devaiḥ ||7.39.6||,
7,39,6,b,7-39-6-B,dhātā rayim avidasyaṁ sadāsāṁ sakṣīmahi yujyebhir nu devaiḥ,Give never-failing ever-conquering riches: with Gods for our allies may we be victors.,धाता रयिमविदस्यं सदासां सक्षीमहि युज्येभिर्नु देवैः ,7-39-6,rare | havyam | mati-bhiḥ | yajñiyānām | nakṣat | kāmam | martyānām | asinvan || dhāta | rayim | avi-dasyam | sadā-sām | sakṣīmahi | yujyebhiḥ | nu | devaiḥ ||7.39.6||,
7,39,7,a,7-39-7-A,nū rodasī abhiṣṭute vasiṣṭhair ṛtāvāno varuṇo mitro agniḥ,"Now have both worlds been praised by the Vasisthas; and holy Mitra, Varuna, and Agni.",नू रोदसी अभिष्टुते वसिष्ठैरृतावानो वरुणो मित्रो अग्निः,7-39-7,nu | rodasī iti | abhistute ityabhi-stute | vasiṣṭhaiḥ | r̥ta-vānaḥ | varuṇaḥ | mitraḥ | agniḥ || yacchantu | candrāḥ | upa-mam | naḥ | arkam | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.39.7||,
7,39,7,b,7-39-7-B,yacchantu candrā upamaṁ no arkaṁ yūyam pāta svastibhiḥ sadā naḥ,"May they, bright Deities, make our song supremest. Preserve us evermore, ye Gods, with blessings.",यच्छन्तु चन्द्रा उपमं नो अर्कं यूयं पात स्वस्तिभिः सदा नः ,7-39-7,nu | rodasī iti | abhistute ityabhi-stute | vasiṣṭhaiḥ | r̥ta-vānaḥ | varuṇaḥ | mitraḥ | agniḥ || yacchantu | candrāḥ | upa-mam | naḥ | arkam | yūyam | pāta | svasti-bhiḥ | sadā | naḥ ||7.39.7||,
7,40,1,a,7-40-1-A,o śruṣṭir vidathyā sam etu prati stomaṁ dadhīmahi turāṇām,BE gathered all the audience of the synod: let us begin their praise whose course is rapid.,ओ श्रुष्टिर्विदथ्या समेतु प्रति स्तोमं दधीमहि तुराणाम्,7-40-1,o iti | śruṣṭiḥ | vidathyā | sam | etu | prati | stomam | dadhīmahi | turāṇām || yat | adya | devaḥ | savitā | suvāti | syāma | asya | ratninaḥ | vi-bhāge ||7.40.1||,
7,40,1,b,7-40-1-B,yad adya devaḥ savitā suvāti syāmāsya ratnino vibhāge,"Whate'er God Savitar this day produces, may we be where the Wealthy One distributes.",यदद्य देवः सविता सुवाति स्यामास्य रत्निनो विभागे ,7-40-1,o iti | śruṣṭiḥ | vidathyā | sam | etu | prati | stomam | dadhīmahi | turāṇām || yat | adya | devaḥ | savitā | suvāti | syāma | asya | ratninaḥ | vi-bhāge ||7.40.1||,
7,40,2,a,7-40-2-A,mitras tan no varuṇo rodasī ca dyubhaktam indro aryamā dadātu,"This, dealt from heaven ' may both the Worlds vouchsafe us, and Varuna, Indra, Aryaman, and Mitra.",मित्रस्तन्नो वरुणो रोदसी च द्युभक्तमिन्द्रो अर्यमा ददातु,7-40-2,mitraḥ | tat | naḥ | varuṇaḥ | rodasī iti | ca | dyu-bhaktam | indraḥ | aryamā | dadātu || dideṣṭu | devī | aditiḥ | rekṇaḥ | vāyuḥ | ca | yat | niyuvaite iti ni-yuvaite | bhagaḥ | ca ||7.40.2||,
7,40,2,b,7-40-2-B,dideṣṭu devy aditī rekṇo vāyuś ca yan niyuvaite bhagaś ca,"May Goddess Aditi assign us riches, Vayu and Bhaga make them ours for ever.",दिदेष्टु देव्यदिती रेक्णो वायुश्च यन्नियुवैते भगश्च ,7-40-2,mitraḥ | tat | naḥ | varuṇaḥ | rodasī iti | ca | dyu-bhaktam | indraḥ | aryamā | dadātu || dideṣṭu | devī | aditiḥ | rekṇaḥ | vāyuḥ | ca | yat | niyuvaite iti ni-yuvaite | bhagaḥ | ca ||7.40.2||,
7,40,3,a,7-40-3-A,sed ugro astu marutaḥ sa śuṣmī yam martyam pṛṣadaśvā avātha,"Strong be the man and full of power, O Maruts, whom ye, borne on by spotted coursers, favour.",सेदुग्रो अस्तु मरुतः स शुष्मी यं मर्त्यं पृषदश्वा अवाथ,7-40-3,saḥ | it | ugraḥ | astu | marutaḥ | saḥ | śuṣmī | yam | martyam | pr̥ṣat-aśvāḥ | avātha || uta | īm | agniḥ | sarasvatī | junanti | na | tasya | rāyaḥ | pari-etā | asti ||7.40.3||,
7,40,3,b,7-40-3-B,utem agniḥ sarasvatī junanti na tasya rāyaḥ paryetāsti,"Him, too, Sarasvati and Agni further, and there is none to rob him of his riches.",उतेमग्निः सरस्वती जुनन्ति न तस्य रायः पर्येतास्ति ,7-40-3,saḥ | it | ugraḥ | astu | marutaḥ | saḥ | śuṣmī | yam | martyam | pr̥ṣat-aśvāḥ | avātha || uta | īm | agniḥ | sarasvatī | junanti | na | tasya | rāyaḥ | pari-etā | asti ||7.40.3||,
7,40,4,a,7-40-4-A,ayaṁ hi netā varuṇa ṛtasya mitro rājāno aryamāpo dhuḥ,"This Varuna is guide of Law, he, Mitra, and Aryaman, the Kings, our work have finished.",अयं हि नेता वरुण ऋतस्य मित्रो राजानो अर्यमापो धुः,7-40-4,ayam | hi | netā | varuṇaḥ | r̥tasya | mitraḥ | rājānaḥ | aryamā | apaḥ | dhuriti dhuḥ || su-havā | devī | aditiḥ | anarvā | te | naḥ | aṁhaḥ | ati | parṣan | ariṣṭān ||7.40.4||,
7,40,4,b,7-40-4-B,suhavā devy aditir anarvā te no aṁho ati parṣann ariṣṭān,Divine and foeless Aditi quickly listens. May these deliver us unharmed from trouble.,सुहवा देव्यदितिरनर्वा ते नो अंहो अति पर्षन्नरिष्टान् ,7-40-4,ayam | hi | netā | varuṇaḥ | r̥tasya | mitraḥ | rājānaḥ | aryamā | apaḥ | dhuriti dhuḥ || su-havā | devī | aditiḥ | anarvā | te | naḥ | aṁhaḥ | ati | parṣan | ariṣṭān ||7.40.4||,
7,40,5,a,7-40-5-A,asya devasya mīḻhuṣo vayā viṣṇor eṣasya prabhṛthe havirbhiḥ,"With offerings I propitiate the branches of this swift-moving God, the bounteous Visnu.",अस्य देवस्य मीळ्हुषो वया विष्णोरेषस्य प्रभृथे हविर्भिः,7-40-5,asya | devasya | mīḷhuṣaḥ | vayāḥ | viṣṇoḥ | eṣasya | pra-bhr̥the | haviḥ-bhiḥ || vide | hi | rudraḥ | rudriyam | mahi-tvam | yāsiṣṭam | vartiḥ | aśvinau | irā-vat ||7.40.5||,
7,40,5,b,7-40-5-B,vide hi rudro rudriyam mahitvaṁ yāsiṣṭaṁ vartir aśvināv irāvat,"Hence Rudra gained his Rudra-strength: O Asvins, ye sought the house that hath celestial viands.",विदे हि रुद्रो रुद्रियं महित्वं यासिष्टं वर्तिरश्विनाविरावत् ,7-40-5,asya | devasya | mīḷhuṣaḥ | vayāḥ | viṣṇoḥ | eṣasya | pra-bhr̥the | haviḥ-bhiḥ || vide | hi | rudraḥ | rudriyam | mahi-tvam | yāsiṣṭam | vartiḥ | aśvinau | irā-vat ||7.40.5||,
